age,balance,campaign,previous,positive_balance_flag,job,marital,education,housing,loan,poutcome,target,score,decile,profit,scorecard_points,overall_response_rate,model_auc
34,2159,1,0,1,management,single,tertiary,no,no,unknown,1,0.20826635306676622,1,490,520.5467361775309,0.1170008846947803,0.7321561611025206
38,1931,1,10,1,technician,married,secondary,no,no,other,0,0.20822037779028535,1,-10,541.150142059235,0.1170008846947803,0.7321561611025206
72,0,1,0,0,retired,divorced,primary,no,no,unknown,0,0.20819007269812254,1,-10,607.8638357360767,0.1170008846947803,0.7321561611025206
40,572,1,2,1,technician,single,secondary,no,no,failure,0,0.20797470109293392,1,-10,635.9400328027326,0.1170008846947803,0.7321561611025206
67,8465,1,0,1,retired,married,primary,no,no,unknown,0,0.20797274233384427,1,-10,531.9442292616176,0.1170008846947803,0.7321561611025206
58,2126,1,0,1,retired,married,secondary,no,no,unknown,0,0.20774523107010995,1,-10,548.6725359438755,0.1170008846947803,0.7321561611025206
43,1993,1,1,1,management,married,tertiary,no,no,failure,0,0.20765413965535937,1,-10,542.6025769854391,0.1170008846947803,0.7321561611025206
36,1876,1,0,1,management,single,tertiary,no,no,unknown,0,0.20754385653488044,1,-10,534.1971572687623,0.1170008846947803,0.7321561611025206
46,939,2,1,1,admin.,married,secondary,no,no,other,0,0.20754117467732014,1,-10,549.7873408168605,0.1170008846947803,0.7321561611025206
32,2069,1,0,1,management,single,tertiary,no,no,unknown,1,0.20749113680205675,1,490,541.2967126639273,0.1170008846947803,0.7321561611025206
68,2301,3,1,1,retired,married,primary,no,no,failure,0,0.2074881097137085,1,-10,643.4825134898847,0.1170008846947803,0.7321561611025206
41,0,4,11,0,management,married,tertiary,no,no,other,1,0.20742063822546508,1,490,534.1512351822226,0.1170008846947803,0.7321561611025206
56,6114,2,0,1,retired,married,secondary,no,no,unknown,0,0.20740469431959108,1,-10,523.378990773413,0.1170008846947803,0.7321561611025206
38,1704,1,0,1,management,single,tertiary,no,no,unknown,0,0.20726757220779152,1,-10,520.8545383237933,0.1170008846947803,0.7321561611025206
30,948,1,2,1,student,single,secondary,yes,no,failure,0,0.20726063597725344,1,-10,537.4092727738289,0.1170008846947803,0.7321561611025206
28,313,1,6,1,admin.,single,tertiary,no,yes,failure,0,0.20718798260517682,1,-10,508.7803698605933,0.1170008846947803,0.7321561611025206
36,4708,1,0,1,admin.,divorced,tertiary,no,no,unknown,0,0.20716049956954458,1,-10,550.8229858038002,0.1170008846947803,0.7321561611025206
31,0,2,4,0,technician,divorced,secondary,no,no,other,0,0.20709023383891567,1,-10,519.9899950658995,0.1170008846947803,0.7321561611025206
31,2016,1,0,1,management,single,tertiary,no,no,unknown,1,0.2070722973357163,1,490,535.4233275381134,0.1170008846947803,0.7321561611025206
32,1962,1,0,1,management,single,tertiary,no,no,unknown,0,0.2070624356613208,1,-10,534.4225303375144,0.1170008846947803,0.7321561611025206
49,1533,1,1,1,management,married,tertiary,no,no,failure,0,0.2070498725443726,1,-10,520.9118917400612,0.1170008846947803,0.7321561611025206
59,4606,2,2,1,management,married,tertiary,no,no,failure,0,0.20704502202604078,1,-10,547.2556443549656,0.1170008846947803,0.7321561611025206
87,433,1,0,1,retired,married,secondary,no,no,unknown,0,0.20694999671896583,1,-10,540.7042345669845,0.1170008846947803,0.7321561611025206
52,5423,1,1,1,retired,married,secondary,no,yes,failure,0,0.20686553305342228,1,-10,521.9680673641956,0.1170008846947803,0.7321561611025206
35,1756,1,0,1,management,single,tertiary,no,no,unknown,1,0.20685677299396033,1,490,508.0871238631143,0.1170008846947803,0.7321561611025206
40,9916,1,0,1,management,single,secondary,no,no,unknown,0,0.20654233295949934,1,-10,540.0204378700145,0.1170008846947803,0.7321561611025206
46,8564,2,1,1,unknown,married,tertiary,no,no,failure,0,0.2064804491868262,1,-10,523.8993286958478,0.1170008846947803,0.7321561611025206
50,8,2,1,1,technician,divorced,secondary,no,no,other,0,0.20647608366324982,1,-10,529.0615149448637,0.1170008846947803,0.7321561611025206
59,1723,1,0,1,retired,married,secondary,no,no,unknown,0,0.20633825883308166,1,-10,546.4817764644737,0.1170008846947803,0.7321561611025206
32,-341,1,3,0,services,single,secondary,no,no,failure,0,0.2062568682736538,1,-10,550.0278471688625,0.1170008846947803,0.7321561611025206
28,1942,1,0,1,management,single,tertiary,no,no,unknown,0,0.20615851978290312,1,-10,528.1075799184379,0.1170008846947803,0.7321561611025206
26,47,2,0,1,student,single,tertiary,no,yes,unknown,0,0.20614733199383367,1,-10,538.5977073513151,0.1170008846947803,0.7321561611025206
53,19850,1,1,1,entrepreneur,married,unknown,no,no,failure,0,0.20613853403201496,1,-10,521.3338591549152,0.1170008846947803,0.7321561611025206
67,6320,2,0,1,retired,married,unknown,no,no,unknown,0,0.20607511273582302,1,-10,531.3965164974155,0.1170008846947803,0.7321561611025206
62,1495,1,0,1,retired,married,secondary,no,no,unknown,1,0.20604535799042215,1,490,516.356598617772,0.1170008846947803,0.7321561611025206
64,1370,1,0,1,retired,married,secondary,no,no,unknown,0,0.20595790849514511,1,-10,525.8466819195398,0.1170008846947803,0.7321561611025206
33,1590,1,0,1,management,single,tertiary,no,no,unknown,0,0.2057823999985595,1,-10,518.7230086323341,0.1170008846947803,0.7321561611025206
43,386,3,1,1,admin.,single,secondary,no,no,failure,1,0.20577961451364862,1,490,544.9483338839927,0.1170008846947803,0.7321561611025206
32,685,1,1,1,unemployed,single,tertiary,yes,no,other,0,0.20576250438764826,1,-10,544.0514226045717,0.1170008846947803,0.7321561611025206
77,638,1,0,1,retired,married,secondary,no,no,unknown,1,0.20571069466893963,1,490,510.3526409115253,0.1170008846947803,0.7321561611025206
58,97,1,0,1,retired,divorced,primary,no,no,unknown,0,0.20569094447525604,1,-10,516.2972859696854,0.1170008846947803,0.7321561611025206
59,40,1,0,1,retired,divorced,primary,no,no,unknown,0,0.2056691806397077,1,-10,545.3943590771775,0.1170008846947803,0.7321561611025206
35,12634,1,0,1,admin.,married,tertiary,no,no,unknown,0,0.205615120290752,1,-10,546.6165599128963,0.1170008846947803,0.7321561611025206
30,1675,1,0,1,management,single,tertiary,no,no,unknown,0,0.20550512978308297,1,-10,520.1501965198661,0.1170008846947803,0.7321561611025206
30,1673,1,0,1,management,single,tertiary,no,no,unknown,0,0.2054971675246978,1,-10,560.9571462661911,0.1170008846947803,0.7321561611025206
63,8044,1,0,1,retired,married,primary,no,no,unknown,0,0.20546506782656698,1,-10,524.1266418740411,0.1170008846947803,0.7321561611025206
36,144,1,2,1,technician,single,secondary,no,no,failure,0,0.20543914602333924,1,-10,523.3997596302885,0.1170008846947803,0.7321561611025206
31,690,4,12,1,admin.,single,secondary,no,no,failure,0,0.2053754095391033,1,-10,534.7293936860863,0.1170008846947803,0.7321561611025206
64,1220,1,0,1,retired,married,secondary,no,no,unknown,0,0.2053603991586387,1,-10,529.1750837974844,0.1170008846947803,0.7321561611025206
33,1514,1,2,1,management,married,tertiary,no,no,failure,1,0.20520112952028732,1,490,517.1998199543922,0.1170008846947803,0.7321561611025206
33,234,1,2,1,technician,single,secondary,no,no,failure,0,0.20518210084219063,1,-10,543.8113404531005,0.1170008846947803,0.7321561611025206
38,5265,1,0,1,services,single,tertiary,no,no,unknown,0,0.2051400999622149,1,-10,508.48517961742584,0.1170008846947803,0.7321561611025206
30,1572,1,0,1,management,single,tertiary,no,no,unknown,0,0.20509537087185173,1,-10,554.8551712647936,0.1170008846947803,0.7321561611025206
35,6554,1,0,1,admin.,single,secondary,no,no,unknown,0,0.20484074681302541,1,-10,543.9985366824068,0.1170008846947803,0.7321561611025206
31,1441,1,0,1,management,single,tertiary,no,no,unknown,0,0.2047796614180302,1,-10,548.6515564210845,0.1170008846947803,0.7321561611025206
32,1402,1,2,1,management,married,tertiary,no,no,failure,0,0.20455153798886633,1,-10,527.4896148380567,0.1170008846947803,0.7321561611025206
33,617,2,0,1,unemployed,single,tertiary,no,no,unknown,0,0.20453005009460745,1,-10,558.9437442693473,0.1170008846947803,0.7321561611025206
69,745,1,0,1,retired,married,secondary,no,no,unknown,0,0.20449702498983427,1,-10,536.983660676298,0.1170008846947803,0.7321561611025206
35,1162,1,0,1,management,single,tertiary,no,no,unknown,1,0.20449053214942645,1,490,530.5605115098748,0.1170008846947803,0.7321561611025206
71,1741,1,0,1,retired,married,unknown,no,no,unknown,0,0.2044719559891253,1,-10,564.7981713443494,0.1170008846947803,0.7321561611025206
18,348,4,0,1,student,single,unknown,no,no,unknown,1,0.20410383974425944,1,490,503.56549884223165,0.1170008846947803,0.7321561611025206
49,150,1,0,1,retired,divorced,primary,no,no,unknown,0,0.20405907857686065,1,-10,512.2617294345373,0.1170008846947803,0.7321561611025206
40,5142,2,1,1,management,married,tertiary,no,no,failure,0,0.20376793486121203,1,-10,549.997308837991,0.1170008846947803,0.7321561611025206
27,1377,1,0,1,management,single,tertiary,no,no,unknown,0,0.2037090594134508,1,-10,539.9044462605079,0.1170008846947803,0.7321561611025206
59,866,1,1,1,retired,married,primary,no,yes,other,0,0.20369284587018552,1,-10,502.90325516116303,0.1170008846947803,0.7321561611025206
51,315,1,4,1,entrepreneur,divorced,tertiary,no,no,failure,0,0.2036194318144437,1,-10,529.0838897604294,0.1170008846947803,0.7321561611025206
31,-205,1,1,0,services,single,secondary,no,no,failure,1,0.20357120108022844,1,490,531.976183239557,0.1170008846947803,0.7321561611025206
52,37,1,0,1,management,single,tertiary,no,no,unknown,0,0.20350511798775645,1,-10,518.3692076617992,0.1170008846947803,0.7321561611025206
52,4012,3,5,1,self-employed,married,tertiary,no,no,other,1,0.2033762303402543,1,490,513.1592774460595,0.1170008846947803,0.7321561611025206
52,0,1,0,0,management,single,tertiary,no,no,unknown,0,0.20335891959194682,1,-10,534.7198822412911,0.1170008846947803,0.7321561611025206
36,808,1,0,1,management,single,tertiary,no,no,unknown,0,0.20329339907130947,1,-10,530.7882958486326,0.1170008846947803,0.7321561611025206
58,983,1,0,1,retired,married,secondary,no,no,unknown,0,0.20319545638458725,1,-10,550.2727312698598,0.1170008846947803,0.7321561611025206
34,49,1,1,1,technician,single,secondary,no,no,failure,0,0.20314683277154816,1,-10,498.51915380164945,0.1170008846947803,0.7321561611025206
34,2427,2,1,1,self-employed,married,tertiary,no,no,other,0,0.20312415433373776,1,-10,546.5441790811548,0.1170008846947803,0.7321561611025206
41,4477,2,0,1,management,single,tertiary,no,no,unknown,0,0.20312305029265776,1,-10,551.0545487602235,0.1170008846947803,0.7321561611025206
31,1017,1,0,1,management,single,tertiary,no,no,unknown,0,0.20310119941112664,1,-10,598.9500928342533,0.1170008846947803,0.7321561611025206
57,975,1,0,1,retired,married,secondary,no,no,unknown,0,0.20296051328974907,1,-10,514.0089965529078,0.1170008846947803,0.7321561611025206
36,592,2,5,1,admin.,divorced,secondary,no,no,failure,1,0.20267230080381937,1,490,542.2721926172317,0.1170008846947803,0.7321561611025206
30,115,1,1,1,technician,single,secondary,no,no,failure,0,0.20259420785292886,1,-10,537.2239614231411,0.1170008846947803,0.7321561611025206
39,-17,1,4,0,management,divorced,secondary,no,no,failure,0,0.2024463295544117,1,-10,548.1619956698279,0.1170008846947803,0.7321561611025206
33,47,3,3,1,management,divorced,tertiary,no,no,failure,0,0.20217556672273287,1,-10,501.0836744158164,0.1170008846947803,0.7321561611025206
59,667,1,0,1,retired,married,secondary,no,no,unknown,0,0.2021533839841787,1,-10,516.6044690438023,0.1170008846947803,0.7321561611025206
25,3843,2,2,1,technician,single,secondary,no,no,failure,0,0.202124815383109,1,-10,550.7656466049715,0.1170008846947803,0.7321561611025206
32,715,1,0,1,management,single,tertiary,no,no,unknown,0,0.20211453317837613,1,-10,541.1265873976689,0.1170008846947803,0.7321561611025206
48,5978,1,0,1,management,divorced,tertiary,no,no,unknown,0,0.20198625309561513,1,-10,521.9893321995319,0.1170008846947803,0.7321561611025206
45,0,1,0,0,management,single,tertiary,no,no,unknown,0,0.2019375553859846,1,-10,529.6374787052441,0.1170008846947803,0.7321561611025206
60,0,3,0,0,retired,married,tertiary,no,no,unknown,0,0.20192224151096327,1,-10,525.0661296741034,0.1170008846947803,0.7321561611025206
33,576,1,0,1,management,single,tertiary,no,no,unknown,0,0.20177082778737754,1,-10,550.79733161139,0.1170008846947803,0.7321561611025206
66,203,1,0,1,retired,married,secondary,no,no,unknown,1,0.20174765855347987,1,490,544.5097928899153,0.1170008846947803,0.7321561611025206
39,257,1,0,1,management,single,tertiary,no,no,unknown,0,0.20173242492132026,1,-10,515.2481853737017,0.1170008846947803,0.7321561611025206
51,394,2,0,1,admin.,single,tertiary,no,no,unknown,1,0.201646728672163,1,490,529.7498341023843,0.1170008846947803,0.7321561611025206
28,6100,1,0,1,admin.,single,secondary,no,no,unknown,0,0.20162379810417289,1,-10,508.5763687080928,0.1170008846947803,0.7321561611025206
25,943,1,0,1,management,single,tertiary,no,no,unknown,1,0.20159300627719642,1,490,514.1223737667169,0.1170008846947803,0.7321561611025206
59,4457,2,0,1,retired,married,secondary,no,no,unknown,0,0.20144707170144951,1,-10,551.9964701294263,0.1170008846947803,0.7321561611025206
79,1910,2,0,1,retired,divorced,primary,no,no,unknown,0,0.201443058493891,1,-10,529.002132223089,0.1170008846947803,0.7321561611025206
34,431,1,0,1,management,single,tertiary,no,no,unknown,0,0.20140402703674445,1,-10,536.8974166930113,0.1170008846947803,0.7321561611025206
60,0,1,1,0,unemployed,married,primary,no,no,other,1,0.20136046561258641,1,490,519.9769593925001,0.1170008846947803,0.7321561611025206
68,0,1,0,0,retired,married,secondary,no,no,unknown,1,0.20135554469360856,1,490,557.7721393056191,0.1170008846947803,0.7321561611025206
42,0,1,0,0,management,single,tertiary,no,no,unknown,0,0.20133067519584008,1,-10,519.4660221885048,0.1170008846947803,0.7321561611025206
37,254,1,0,1,management,single,tertiary,no,no,unknown,0,0.201316231799328,1,-10,569.8685738848014,0.1170008846947803,0.7321561611025206
56,4577,2,0,1,retired,married,secondary,no,no,unknown,0,0.20131134675563647,1,-10,514.5685364990012,0.1170008846947803,0.7321561611025206
34,382,1,0,1,management,single,tertiary,no,no,unknown,0,0.201211923603813,1,-10,519.5546276340413,0.1170008846947803,0.7321561611025206
41,16,1,0,1,management,single,tertiary,no,no,unknown,0,0.2011913783410957,1,-10,556.7185728518591,0.1170008846947803,0.7321561611025206
57,4490,2,0,1,retired,married,secondary,no,no,unknown,0,0.20117234811647175,1,-10,513.1917052368276,0.1170008846947803,0.7321561611025206
28,672,1,0,1,management,single,tertiary,no,no,unknown,0,0.20113660688805965,1,-10,509.5468991761796,0.1170008846947803,0.7321561611025206
61,286,1,0,1,retired,married,secondary,no,no,unknown,0,0.2010625675777169,1,-10,534.0919321342855,0.1170008846947803,0.7321561611025206
41,3947,2,0,1,management,single,tertiary,no,no,unknown,0,0.20103925034340378,1,-10,540.3797972769862,0.1170008846947803,0.7321561611025206
33,370,1,0,1,management,single,tertiary,no,no,unknown,0,0.20096303321457598,1,-10,528.68098376055,0.1170008846947803,0.7321561611025206
27,1,2,0,1,unemployed,single,tertiary,no,no,unknown,0,0.20088401100710354,1,-10,527.9512911924438,0.1170008846947803,0.7321561611025206
33,349,1,0,1,management,single,tertiary,no,no,unknown,0,0.20088082133403762,1,-10,524.6572902974187,0.1170008846947803,0.7321561611025206
80,355,1,0,1,retired,married,unknown,no,no,unknown,0,0.2008386337835839,1,-10,513.5240402561593,0.1170008846947803,0.7321561611025206
42,2918,1,0,1,unknown,single,tertiary,no,no,unknown,0,0.20081776902760085,1,-10,510.32261322575755,0.1170008846947803,0.7321561611025206
34,268,1,0,1,management,single,tertiary,no,no,unknown,1,0.2007655196342926,1,490,544.4918102569491,0.1170008846947803,0.7321561611025206
25,710,1,0,1,management,single,tertiary,no,no,unknown,0,0.20068011800533378,1,-10,551.5351050389681,0.1170008846947803,0.7321561611025206
31,383,1,1,1,admin.,single,tertiary,no,yes,failure,0,0.2005528772460639,1,-10,538.2803941043372,0.1170008846947803,0.7321561611025206
29,7752,1,0,1,self-employed,single,tertiary,no,no,unknown,0,0.20054178886163362,1,-10,531.2928080637889,0.1170008846947803,0.7321561611025206
36,85,1,0,1,management,single,tertiary,no,no,unknown,0,0.2004529841989011,1,-10,545.4593071784578,0.1170008846947803,0.7321561611025206
59,2308,1,1,1,technician,married,secondary,no,no,other,1,0.2004392927645476,1,490,536.5825679131383,0.1170008846947803,0.7321561611025206
38,2543,1,4,1,entrepreneur,single,secondary,no,no,failure,1,0.20040382204934867,1,490,564.629102938255,0.1170008846947803,0.7321561611025206
33,0,1,0,0,student,married,secondary,no,no,unknown,0,0.20039914638094236,1,-10,546.1940802685943,0.1170008846947803,0.7321561611025206
27,497,1,0,1,management,single,tertiary,no,no,unknown,0,0.20025050506877715,1,-10,550.0505288919917,0.1170008846947803,0.7321561611025206
56,334,1,0,1,retired,married,secondary,no,no,unknown,0,0.20024251149523847,1,-10,518.8710765425794,0.1170008846947803,0.7321561611025206
62,13,1,0,1,retired,married,secondary,no,no,unknown,0,0.2001965179247535,1,-10,534.9081786867862,0.1170008846947803,0.7321561611025206
35,68,1,0,1,management,single,tertiary,no,no,unknown,1,0.20018527611042178,1,490,549.2228496963494,0.1170008846947803,0.7321561611025206
59,163,1,0,1,retired,married,secondary,no,no,unknown,0,0.2001785186232879,1,-10,527.7553122806353,0.1170008846947803,0.7321561611025206
62,3,1,0,1,retired,married,secondary,no,no,unknown,0,0.20015747819482516,1,-10,565.1043852366204,0.1170008846947803,0.7321561611025206
36,7,1,0,1,management,single,tertiary,no,no,unknown,0,0.20014833334869356,1,-10,543.8448816692608,0.1170008846947803,0.7321561611025206
58,195,1,0,1,retired,married,secondary,no,no,unknown,0,0.20010225803771775,1,-10,503.8907521548108,0.1170008846947803,0.7321561611025206
